id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source,is_add_to_cart,is_order_placed
44204,2020-11-15T20:08:00.000+05:30,android,I51000,H793,B13763,linkedin,,true
178,2020-11-15T00:02:00.000+05:30,android,J13497,H8181,C569,google,,true
12008,2020-11-15T08:24:00.000+05:30,android,B043204,H8257,B21465,youtube,true,
25082,2020-11-15T13:11:00.000+05:30,android,H54870,H8329,J0601,linkedin,,true
46747,2020-11-15T20:52:00.000+05:30,android,E5502,H9156,B8940,youtube,true,true
43319,2020-11-15T19:52:00.000+05:30,android,B86517,H9183,B17710,linkedin,,
49130,2020-11-15T21:24:00.000+05:30,android,F03694,H9352,B00930,facebook,true,
46740,2020-11-15T20:52:00.000+05:30,android,B077776,H9816,B10820,youtube,,true
28640,2020-11-15T14:44:00.000+05:30,android,I14917,I0472,H2955,youtube,,
17656,2020-11-15T10:16:00.000+05:30,android,D45602,I0499,J4145,facebook,,
5655,2020-11-15T02:24:00.000+05:30,android,D91842,I1338,B05007,youtube,,
7037,2020-11-15T04:36:00.000+05:30,android,B67466,I1989,B08691,youtube,true,true
42601,2020-11-15T19:40:00.000+05:30,android,F10145,I2225,B06866,youtube,,true
18525,2020-11-15T10:32:00.000+05:30,android,H43643,I3261,B26889,facebook,true,
43348,2020-11-15T19:52:00.000+05:30,android,D21677,I3498,J9822,linkedin,,
44572,2020-11-15T20:16:00.000+05:30,android,I58953,I447,B13250,linkedin,true,true
49175,2020-11-15T21:25:00.000+05:30,android,E80008,I503,F2280,youtube,true,true
41599,2020-11-15T19:25:00.000+05:30,android,D92184,I507,C2047,youtube,,
37699,2020-11-15T18:08:00.000+05:30,android,C06000,I5085,G1496,linkedin,,
18587,2020-11-15T10:33:00.000+05:30,android,E74732,I5685,B09841,youtube,true,true
13354,2020-11-15T08:56:00.000+05:30,android,C84324,I5756,E8214,youtube,,
20353,2020-11-15T11:12:00.000+05:30,android,D57500,I6082,B14702,google,true,true
46124,2020-11-15T20:43:00.000+05:30,android,B083733,I6107,B13763,youtube,true,true
3322,2020-11-15T00:58:00.000+05:30,android,C02960,I6401,G8797,facebook,true,
9246,2020-11-15T07:03:00.000+05:30,android,C06899,I665,H0965,youtube,,true
38238,2020-11-15T18:17:00.000+05:30,android,D76010,I7,B03341,facebook,,true
24565,2020-11-15T12:56:00.000+05:30,android,C21717,I7,E2159,facebook,true,
49104,2020-11-15T21:24:00.000+05:30,android,B38471,I7585,H3972,youtube,,
23923,2020-11-15T12:37:00.000+05:30,android,B07709,I8121,J8567,linkedin,,
17986,2020-11-15T10:22:00.000+05:30,android,B064910,I8410,I9373,linkedin,true,true
30718,2020-11-15T15:31:00.000+05:30,android,G61732,I8495,D5963,youtube,,true
49603,2020-11-15T21:33:00.000+05:30,android,J8322,I8546,B20176,linkedin,true,true
5444,2020-11-15T02:10:00.000+05:30,android,J04681,I8880,E9725,google,,true
37230,2020-11-15T18:00:00.000+05:30,android,C84191,I9267,B1871,facebook,,
1094,2020-11-15T00:16:00.000+05:30,android,G44224,I934,B03291,facebook,true,true
19467,2020-11-15T10:53:00.000+05:30,android,I14772,I9406,D9170,youtube,,
20508,2020-11-15T11:15:00.000+05:30,android,E81664,I9928,C2064,youtube,true,true
18204,2020-11-15T10:26:00.000+05:30,android,G42675,J0029,C1137,google,true,true
19349,2020-11-15T10:50:00.000+05:30,android,J98158,J1506,B1986,linkedin,,true
45874,2020-11-15T20:39:00.000+05:30,android,F4226,J1744,B01476,linkedin,true,
43231,2020-11-15T19:50:00.000+05:30,android,F4226,J1744,B15843,youtube,true,
3844,2020-11-15T01:10:00.000+05:30,android,D55842,J1842,B02647,youtube,true,true
39950,2020-11-15T18:54:00.000+05:30,android,B26316,J2565,B05717,youtube,,
5949,2020-11-15T02:41:00.000+05:30,android,B035888,J945,I9854,google,true,true
33890,2020-11-15T16:40:00.000+05:30,android,F39337,B0650,C1372,youtube,true,true
29183,2020-11-15T14:56:00.000+05:30,android,E28315,B0689,H7043,youtube,,
18309,2020-11-15T10:28:00.000+05:30,android,H99552,B3119,D2475,youtube,true,true
10025,2020-11-15T07:26:00.000+05:30,android,C0869,B3231,H8603,youtube,true,
6323,2020-11-15T03:14:00.000+05:30,android,H61094,B3677,H3025,google,,true
4176,2020-11-15T01:19:00.000+05:30,android,J9794,B3840,I7856,pinterest,,true
16136,2020-11-15T09:50:00.000+05:30,android,F25820,B4279,B07443,google,,
32807,2020-11-15T16:13:00.000+05:30,android,E86152,B4320,B01553,linkedin,true,
31633,2020-11-15T15:48:00.000+05:30,android,B004886,B4835,D7011,facebook,true,true
40962,2020-11-15T19:14:00.000+05:30,android,B84641,B5171,H1406,youtube,,
13513,2020-11-15T08:59:00.000+05:30,android,G56651,B6379,B07443,google,,true
24953,2020-11-15T13:06:00.000+05:30,android,D66604,B6462,B3552,google,,true
32504,2020-11-15T16:06:00.000+05:30,android,H67484,B6535,B23850,youtube,true,true
14500,2020-11-15T09:17:00.000+05:30,android,J05311,B6707,I1213,google,,
22558,2020-11-15T12:00:00.000+05:30,android,F75939,B7034,F4142,facebook,true,true
40271,2020-11-15T19:00:00.000+05:30,android,B026086,B7292,B08758,google,,
46448,2020-11-15T20:48:00.000+05:30,android,C27079,B8112,B23731,youtube,true,
11030,2020-11-15T07:58:00.000+05:30,android,B047046,B8383,I0771,facebook,,true
46092,2020-11-15T20:43:00.000+05:30,android,E22691,B9494,B11466,google,,true
37807,2020-11-15T18:09:00.000+05:30,android,E11971,B9494,D3482,linkedin,,
41746,2020-11-15T19:28:00.000+05:30,android,B67736,C1382,B02065,youtube,,true
48369,2020-11-15T21:13:00.000+05:30,android,H48177,C2258,B05006,youtube,true,true
36873,2020-11-15T17:52:00.000+05:30,android,B017123,C2365,C0331,facebook,true,
49493,2020-11-15T21:31:00.000+05:30,android,C37259,C2513,H0412,youtube,true,
21478,2020-11-15T11:38:00.000+05:30,android,C20388,C3918,I4078,youtube,true,true
877,2020-11-15T00:13:00.000+05:30,android,D58364,C4082,F0116,facebook,true,true
17711,2020-11-15T10:17:00.000+05:30,android,E01024,C6268,G6144,linkedin,,
31113,2020-11-15T15:39:00.000+05:30,android,H43676,C669,C5346,facebook,,true
37915,2020-11-15T18:11:00.000+05:30,android,C51449,C7097,H1406,youtube,,
2357,2020-11-15T00:35:00.000+05:30,android,I42421,C7275,H0965,facebook,,
8786,2020-11-15T06:44:00.000+05:30,android,B036663,C7352,E9558,youtube,true,true
43151,2020-11-15T19:49:00.000+05:30,android,H67620,C7437,B13763,youtube,,
31954,2020-11-15T15:55:00.000+05:30,android,F1956,C7528,B04673,youtube,,
13029,2020-11-15T08:48:00.000+05:30,android,J05921,C7599,B03394,youtube,,true
20996,2020-11-15T11:27:00.000+05:30,android,B55160,C82,G4835,youtube,,
16699,2020-11-15T10:01:00.000+05:30,android,E1092,C9448,B23420,youtube,,
37127,2020-11-15T17:58:00.000+05:30,android,F25021,C9668,I1263,google,true,true
24740,2020-11-15T13:00:00.000+05:30,android,F62315,C9850,B670,facebook,,
25558,2020-11-15T13:25:00.000+05:30,android,C52083,D016,F1676,linkedin,,true
42506,2020-11-15T19:39:00.000+05:30,android,H63239,D0291,D4687,facebook,,true
47025,2020-11-15T20:55:00.000+05:30,android,J1430,D0403,C182,youtube,true,true
28322,2020-11-15T14:35:00.000+05:30,android,I10846,D0431,B18910,google,,
45251,2020-11-15T20:29:00.000+05:30,android,I7522,D0744,E4364,youtube,,true
3378,2020-11-15T00:59:00.000+05:30,android,H99706,D0810,D155,facebook,true,true
25352,2020-11-15T13:18:00.000+05:30,android,B50977,D0864,E035,youtube,,
14319,2020-11-15T09:14:00.000+05:30,android,D85160,D0911,C2047,google,,
7764,2020-11-15T05:46:00.000+05:30,android,C52178,D1184,B907,linkedin,,
45610,2020-11-15T20:35:00.000+05:30,android,H50361,D1599,B09886,google,,
37144,2020-11-15T17:58:00.000+05:30,android,E2590,D1828,B10337,google,true,true
16048,2020-11-15T09:48:00.000+05:30,android,F56942,D2581,B06072,linkedin,true,
10195,2020-11-15T07:32:00.000+05:30,android,G73251,D289,I8133,facebook,true,true
21991,2020-11-15T11:48:00.000+05:30,android,F15128,D2933,B16090,facebook,,true
4735,2020-11-15T01:38:00.000+05:30,android,E63019,D2953,B09041,google,true,true
10874,2020-11-15T07:54:00.000+05:30,android,I56408,D2967,B394,linkedin,true,true
15604,2020-11-15T09:40:00.000+05:30,android,B056885,D3090,H6554,youtube,true,
28737,2020-11-15T14:46:00.000+05:30,android,J70194,D3804,H6224,linkedin,true,true
31075,2020-11-15T15:38:00.000+05:30,android,J35292,D421,J2060,youtube,,
45074,2020-11-15T20:25:00.000+05:30,android,B23065,D4721,J0929,google,,true
31323,2020-11-15T15:43:00.000+05:30,android,B69496,D4900,E1656,google,,true
13863,2020-11-15T09:06:00.000+05:30,android,F59313,D5214,F5398,youtube,true,
19764,2020-11-15T11:00:00.000+05:30,android,E38069,D5676,B00721,facebook,true,true
4581,2020-11-15T01:33:00.000+05:30,android,E66290,D7495,G5054,facebook,true,true
6543,2020-11-15T03:33:00.000+05:30,android,D19929,D8032,I4930,youtube,true,
33893,2020-11-15T16:40:00.000+05:30,android,H88517,D9178,I9889,linkedin,,true
48615,2020-11-15T21:17:00.000+05:30,android,G4716,D9356,B14095,linkedin,true,true
48635,2020-11-15T21:17:00.000+05:30,android,H83622,D9712,B23509,google,,
11285,2020-11-15T08:04:00.000+05:30,android,J60322,D9895,B528,facebook,true,true
35694,2020-11-15T17:23:00.000+05:30,android,B90907,E0882,F7795,linkedin,,
41370,2020-11-15T19:21:00.000+05:30,android,H09273,E1085,D9930,facebook,,true
23343,2020-11-15T12:21:00.000+05:30,android,D93274,E1147,B05335,linkedin,true,true
45481,2020-11-15T20:33:00.000+05:30,android,F62209,E1438,B21465,youtube,true,
1732,2020-11-15T00:26:00.000+05:30,android,C58038,E1507,B1562,google,true,true
34596,2020-11-15T16:57:00.000+05:30,android,H18307,E2249,H9487,youtube,true,
21023,2020-11-15T11:28:00.000+05:30,android,J02531,E2505,D4617,facebook,,
18476,2020-11-15T10:31:00.000+05:30,android,I84347,E2904,C9599,facebook,,true
37135,2020-11-15T17:58:00.000+05:30,android,G96691,E3676,D2821,youtube,true,
14366,2020-11-15T09:15:00.000+05:30,android,D97805,E452,D359,youtube,,
35450,2020-11-15T17:17:00.000+05:30,android,B22777,E4623,F4319,google,true,true
35507,2020-11-15T17:18:00.000+05:30,android,B22777,E4623,I3201,google,true,true
32263,2020-11-15T16:01:00.000+05:30,android,G79904,E5319,H4529,facebook,,true
24989,2020-11-15T13:07:00.000+05:30,android,G8995,E605,F9257,facebook,,true
10051,2020-11-15T07:27:00.000+05:30,android,B037876,E6261,B07452,linkedin,,
44629,2020-11-15T20:17:00.000+05:30,android,H40974,E6353,B13763,google,,
34789,2020-11-15T17:01:00.000+05:30,android,F99070,E6528,J9270,google,,true
34927,2020-11-15T17:05:00.000+05:30,android,E94239,E6878,C0998,facebook,,
21846,2020-11-15T11:45:00.000+05:30,android,J63314,E691,B22657,youtube,,true
19551,2020-11-15T10:55:00.000+05:30,android,E84736,E7180,I6329,youtube,,
801,2020-11-15T00:11:00.000+05:30,android,J5394,E7380,D0354,youtube,true,true
20622,2020-11-15T11:17:00.000+05:30,android,B34883,E8102,B806,linkedin,true,true
37723,2020-11-15T18:08:00.000+05:30,android,J09006,E8305,I9386,youtube,,true
4971,2020-11-15T01:48:00.000+05:30,android,F66041,E8858,G0668,linkedin,,
41162,2020-11-15T19:18:00.000+05:30,android,B98117,F0343,E9386,google,true,true
47278,2020-11-15T20:59:00.000+05:30,android,D99324,F0493,B13763,facebook,true,
31121,2020-11-15T15:39:00.000+05:30,android,E71688,F0605,D9126,facebook,true,true
48165,2020-11-15T21:10:00.000+05:30,android,C33709,F086,B13763,youtube,true,true
10330,2020-11-15T07:37:00.000+05:30,android,B53129,F1,B7625,youtube,,true
10609,2020-11-15T07:46:00.000+05:30,android,F01201,F2592,B1108,linkedin,true,true
29840,2020-11-15T15:11:00.000+05:30,android,D58686,F3159,B31090,google,true,true
4321,2020-11-15T01:24:00.000+05:30,android,G54579,F3432,D1143,facebook,true,true
32082,2020-11-15T15:57:00.000+05:30,android,E44032,F4166,F0142,google,,
8085,2020-11-15T06:12:00.000+05:30,android,H4097,F4506,C2047,linkedin,,
48112,2020-11-15T21:09:00.000+05:30,android,I51149,F4590,J8567,youtube,true,
49864,2020-11-15T21:37:00.000+05:30,android,G5393,F4852,C6970,facebook,true,
46318,2020-11-15T20:46:00.000+05:30,android,D15089,F50,B13763,google,,
39257,2020-11-15T18:38:00.000+05:30,android,I61781,F5785,B32029,youtube,,
10623,2020-11-15T07:47:00.000+05:30,android,G82049,F6482,C9588,facebook,true,
49036,2020-11-15T21:23:00.000+05:30,android,I69233,F6603,C4920,youtube,,true
39837,2020-11-15T18:51:00.000+05:30,android,C1094,F6694,I860,linkedin,,true
4517,2020-11-15T01:30:00.000+05:30,android,C30064,F6778,B07973,facebook,,
15446,2020-11-15T09:37:00.000+05:30,android,I86839,F819,I280,linkedin,true,true
34600,2020-11-15T16:57:00.000+05:30,android,G64417,F8543,D5963,youtube,true,true
19544,2020-11-15T10:55:00.000+05:30,android,E31315,F8588,E25,google,,
3630,2020-11-15T01:04:00.000+05:30,android,J398,F8641,B11376,facebook,,true
17978,2020-11-15T10:22:00.000+05:30,android,E72465,F8663,J9554,google,,true
18457,2020-11-15T10:31:00.000+05:30,android,B11764,F9179,D2576,linkedin,,true
22949,2020-11-15T12:10:00.000+05:30,android,I6673,F9323,D359,youtube,true,
33327,2020-11-15T16:27:00.000+05:30,android,H46710,F9955,B5757,google,true,true
11241,2020-11-15T08:03:00.000+05:30,android,C27220,G12,F8320,youtube,,
16160,2020-11-15T09:50:00.000+05:30,android,B23984,G1482,C7792,facebook,true,true
45497,2020-11-15T20:33:00.000+05:30,android,D04191,G1881,B02881,youtube,true,
23910,2020-11-15T12:36:00.000+05:30,android,H59109,G2802,F4182,facebook,,
5798,2020-11-15T02:32:00.000+05:30,android,F94203,G3566,B01553,google,,true
27431,2020-11-15T14:11:00.000+05:30,android,C96451,G4091,B23325,linkedin,true,true
34195,2020-11-15T16:47:00.000+05:30,android,H62497,G4795,F634,facebook,,true
33814,2020-11-15T16:38:00.000+05:30,android,H62520,G6022,G992,facebook,,
4488,2020-11-15T01:30:00.000+05:30,android,C2419,G6278,G3656,facebook,,
37041,2020-11-15T17:56:00.000+05:30,android,C86591,G6383,J714,youtube,,
2671,2020-11-15T00:42:00.000+05:30,android,F06337,G6536,B25129,google,,
34548,2020-11-15T16:56:00.000+05:30,android,E15423,G7918,G3844,youtube,,true
46414,2020-11-15T20:48:00.000+05:30,android,E20118,G8539,C2088,google,,true
4998,2020-11-15T01:50:00.000+05:30,android,J40480,G8553,D6414,youtube,true,
35970,2020-11-15T17:30:00.000+05:30,android,G61399,G9597,F9514,google,,true
43323,2020-11-15T19:52:00.000+05:30,android,D27923,G968,B5757,google,true,true
45405,2020-11-15T20:31:00.000+05:30,android,I34888,H0397,B13763,facebook,true,
15315,2020-11-15T09:34:00.000+05:30,android,J69440,H0549,F8320,youtube,,true
45356,2020-11-15T20:31:00.000+05:30,android,D82177,H0833,B4748,linkedin,true,
47511,2020-11-15T21:02:00.000+05:30,android,E06359,H1021,B10788,youtube,true,
5587,2020-11-15T02:19:00.000+05:30,android,H31258,H1373,B12256,youtube,,
39305,2020-11-15T18:39:00.000+05:30,android,I82792,H1533,B6059,youtube,true,
9187,2020-11-15T07:01:00.000+05:30,android,I58933,H2043,B0379,google,,true
3063,2020-11-15T00:51:00.000+05:30,android,E32780,H2962,D0917,google,,
41931,2020-11-15T19:31:00.000+05:30,android,F80092,H3165,B13763,google,true,true
12524,2020-11-15T08:37:00.000+05:30,android,E25674,H3241,J6372,youtube,,true
4641,2020-11-15T01:35:00.000+05:30,android,G21704,H344,B20920,google,true,true
22705,2020-11-15T12:04:00.000+05:30,android,E56556,H3777,E4364,linkedin,true,true
28227,2020-11-15T14:33:00.000+05:30,android,E35213,H3993,E4966,linkedin,,true
2678,2020-11-15T00:42:00.000+05:30,android,F87372,H4697,H9277,youtube,true,
49336,2020-11-15T21:28:00.000+05:30,android,C5603,H515,C9726,youtube,true,true
35235,2020-11-15T17:13:00.000+05:30,android,G53915,H5232,H1,youtube,,
26849,2020-11-15T13:57:00.000+05:30,android,D31076,H5622,C9726,google,true,true
170,2020-11-15T00:02:00.000+05:30,android,H56280,H6217,I0771,google,,
18093,2020-11-15T10:23:00.000+05:30,android,J12265,H6388,F5865,youtube,true,true
38457,2020-11-15T18:21:00.000+05:30,android,J34957,H6420,C1137,google,true,true
225,2020-11-15T00:02:00.000+05:30,android,I66936,H6729,H8537,youtube,true,true
1417,2020-11-15T00:21:00.000+05:30,android,E77934,H6796,B26849,google,,
9390,2020-11-15T07:08:00.000+05:30,android,J50093,H6960,D0425,google,true,true
36368,2020-11-15T17:39:00.000+05:30,android,D30684,H7550,B16905,facebook,,true
18215,2020-11-15T10:26:00.000+05:30,android,F70498,H7903,B0379,google,,
44610,2020-11-15T20:16:00.000+05:30,android,I77578,H8528,G8968,google,true,true
43293,2020-11-15T19:51:00.000+05:30,android,C60401,H8540,G8083,google,,true
39502,2020-11-15T18:43:00.000+05:30,android,E05008,H9033,B13763,youtube,true,true
37704,2020-11-15T18:08:00.000+05:30,android,D66605,H9134,B13763,google,true,true
40064,2020-11-15T18:56:00.000+05:30,android,H53616,I0480,B13763,linkedin,true,
4843,2020-11-15T01:42:00.000+05:30,android,B68293,I1097,E7863,google,true,true
19917,2020-11-15T11:03:00.000+05:30,android,H3980,I1338,H2955,google,,true
43190,2020-11-15T19:49:00.000+05:30,android,B53509,I1523,D3633,google,true,
35498,2020-11-15T17:18:00.000+05:30,android,B19433,I1531,D2478,facebook,true,
18408,2020-11-15T10:30:00.000+05:30,android,I58729,I1575,B08691,linkedin,true,
37300,2020-11-15T18:01:00.000+05:30,android,F84057,I1584,B03311,google,,
25001,2020-11-15T13:08:00.000+05:30,android,D4338,I2583,H1406,google,true,true
49576,2020-11-15T21:32:00.000+05:30,android,E47888,I3083,B3446,google,true,
34278,2020-11-15T16:49:00.000+05:30,android,H95023,I3486,C1326,youtube,true,true
38865,2020-11-15T18:30:00.000+05:30,android,B048317,I433,I3993,facebook,,
7251,2020-11-15T04:55:00.000+05:30,android,B74652,I5228,C2918,google,true,true
45851,2020-11-15T20:39:00.000+05:30,android,D53751,I5610,E2730,youtube,true,true
30663,2020-11-15T15:30:00.000+05:30,android,B000078,I7099,D8142,youtube,true,
27691,2020-11-15T14:19:00.000+05:30,android,D90436,I7291,B02501,facebook,,true
47687,2020-11-15T21:04:00.000+05:30,android,B96529,I7798,B13763,youtube,,
19771,2020-11-15T11:00:00.000+05:30,android,J91471,I9187,I860,facebook,true,true
45024,2020-11-15T20:25:00.000+05:30,android,C60955,I9349,C4256,linkedin,true,
11193,2020-11-15T08:02:00.000+05:30,android,E68789,I9464,B03502,google,,
29527,2020-11-15T15:04:00.000+05:30,android,H61886,I9926,D2354,linkedin,,
568,2020-11-15T00:08:00.000+05:30,android,C49024,J0551,B04028,youtube,,
27515,2020-11-15T14:14:00.000+05:30,android,F82010,J0795,C5593,facebook,,true
17627,2020-11-15T10:16:00.000+05:30,android,F94895,J1295,B0379,linkedin,true,
19886,2020-11-15T11:02:00.000+05:30,android,B015607,J1632,C5877,youtube,,true
3724,2020-11-15T01:07:00.000+05:30,android,B060623,J1808,B29749,facebook,true,
49948,2020-11-15T21:38:00.000+05:30,android,B087567,J28,I0560,google,,true
44228,2020-11-15T20:09:00.000+05:30,android,J23584,J988,B13763,linkedin,,
19504,2020-11-15T10:54:00.000+05:30,android,B67013,B0482,C4920,youtube,,
4433,2020-11-15T01:27:00.000+05:30,android,I63165,B068,F4456,google,,true
7981,2020-11-15T06:06:00.000+05:30,android,C11923,B113,B17862,youtube,true,
3711,2020-11-15T01:07:00.000+05:30,android,B54508,B1794,B04673,google,true,
13382,2020-11-15T08:56:00.000+05:30,android,C31052,B236,B00596,linkedin,true,
16770,2020-11-15T10:02:00.000+05:30,android,B046941,B3754,B06866,linkedin,true,true
47713,2020-11-15T21:04:00.000+05:30,android,F59819,B3867,F9680,google,,
6822,2020-11-15T04:07:00.000+05:30,android,E97175,B4142,G6806,facebook,true,
48939,2020-11-15T21:21:00.000+05:30,android,B1002,B6224,B26096,linkedin,true,true
32123,2020-11-15T15:58:00.000+05:30,android,I72318,B7496,B5301,linkedin,,true
31928,2020-11-15T15:54:00.000+05:30,android,I72318,B7496,C6970,facebook,,true
16184,2020-11-15T09:50:00.000+05:30,android,B26842,B7615,I860,youtube,true,
5686,2020-11-15T02:25:00.000+05:30,android,B085161,B8066,B26012,youtube,,true
8969,2020-11-15T06:51:00.000+05:30,android,D348,B8380,B02695,facebook,true,true
18187,2020-11-15T10:25:00.000+05:30,android,H01756,B9019,H5040,youtube,true,
39184,2020-11-15T18:37:00.000+05:30,android,E70036,C003,J4121,facebook,true,true
15760,2020-11-15T09:43:00.000+05:30,android,G19880,C0655,B04035,google,true,
48420,2020-11-15T21:14:00.000+05:30,android,J08515,C0714,B22891,youtube,true,true
27400,2020-11-15T14:10:00.000+05:30,android,G06875,C0947,H9527,google,true,true
18278,2020-11-15T10:27:00.000+05:30,android,G69222,C1300,C1137,linkedin,,true
33286,2020-11-15T16:26:00.000+05:30,android,D86323,C1415,B104,youtube,true,true
20525,2020-11-15T11:16:00.000+05:30,android,I28232,C1424,B27221,linkedin,,
13230,2020-11-15T08:53:00.000+05:30,android,B27491,C1629,H4539,facebook,true,
21743,2020-11-15T11:44:00.000+05:30,android,I68731,C1656,B8736,facebook,true,
45349,2020-11-15T20:30:00.000+05:30,android,C45464,C1991,B4832,facebook,true,
32450,2020-11-15T16:05:00.000+05:30,android,J44437,C2739,I7438,linkedin,,
6684,2020-11-15T03:52:00.000+05:30,android,F71065,C2933,B7061,youtube,true,true
7844,2020-11-15T05:52:00.000+05:30,android,E54135,C35,B04035,google,,true
10001,2020-11-15T07:25:00.000+05:30,android,J34085,C3879,E3364,google,,
33042,2020-11-15T16:20:00.000+05:30,android,E52473,C4346,B20748,linkedin,,true
43512,2020-11-15T19:55:00.000+05:30,android,B022182,C4781,B04035,google,,
16098,2020-11-15T09:49:00.000+05:30,android,B79150,C5934,B26865,google,,
18246,2020-11-15T10:27:00.000+05:30,android,B009681,C6300,B18262,youtube,,true
27652,2020-11-15T14:18:00.000+05:30,android,G62325,C6614,C1857,facebook,,
34998,2020-11-15T17:07:00.000+05:30,android,B93906,C7203,B0379,google,true,
48251,2020-11-15T21:11:00.000+05:30,android,I61043,C7249,F089,linkedin,true,true
9922,2020-11-15T07:23:00.000+05:30,android,B087973,C8729,C647,youtube,true,true
16247,2020-11-15T09:51:00.000+05:30,android,C85529,C9652,H6938,youtube,,
9122,2020-11-15T06:58:00.000+05:30,android,D25282,D0036,I8013,facebook,,true
7401,2020-11-15T05:12:00.000+05:30,android,E91404,D1269,D107,google,,
16071,2020-11-15T09:48:00.000+05:30,android,J7375,D1914,J6631,linkedin,,
14949,2020-11-15T09:26:00.000+05:30,android,C11931,D2071,C8034,youtube,,
30999,2020-11-15T15:37:00.000+05:30,android,E09703,D2976,B10579,facebook,,
16494,2020-11-15T09:57:00.000+05:30,android,F43433,D473,B30025,google,,true
22915,2020-11-15T12:09:00.000+05:30,android,I29719,D479,G4600,youtube,true,true
39657,2020-11-15T18:46:00.000+05:30,android,G0618,D5432,B13763,youtube,,
12838,2020-11-15T08:44:00.000+05:30,android,F37849,D6192,E3540,youtube,,
34153,2020-11-15T16:46:00.000+05:30,android,F52048,D6734,H1406,google,,true
45953,2020-11-15T20:40:00.000+05:30,android,I48740,D749,B10662,linkedin,,true
8036,2020-11-15T06:09:00.000+05:30,android,D30217,D7672,C9599,youtube,true,
14912,2020-11-15T09:26:00.000+05:30,android,C87751,D781,G4683,google,,true
12901,2020-11-15T08:45:00.000+05:30,android,B087239,D9135,H1459,facebook,,true
22177,2020-11-15T11:53:00.000+05:30,android,G75534,D9258,G8615,linkedin,true,true
36377,2020-11-15T17:39:00.000+05:30,android,E60021,D9581,E8214,youtube,,true
34,2020-11-15T00:00:00.000+05:30,android,F04889,E1578,B18458,facebook,true,true
40723,2020-11-15T19:09:00.000+05:30,android,B068655,E2587,B04035,youtube,true,true
49958,2020-11-15T21:39:00.000+05:30,android,D60974,E3323,J5249,linkedin,,true
7760,2020-11-15T05:45:00.000+05:30,android,H12014,E362,B03394,youtube,,true
7835,2020-11-15T05:51:00.000+05:30,android,H12014,E362,B4748,youtube,true,
29626,2020-11-15T15:06:00.000+05:30,android,E93759,E539,D5963,linkedin,true,true
20867,2020-11-15T11:24:00.000+05:30,android,J59553,E6142,C1137,youtube,,true
13813,2020-11-15T09:05:00.000+05:30,android,H27049,E6242,B10399,youtube,,
17106,2020-11-15T10:07:00.000+05:30,android,J51135,E6661,G9361,youtube,true,
690965,2020-11-27T08:11:00.000+05:30,iphone,B08804,E6903,H992,youtube,,true
41522,2020-11-15T19:23:00.000+05:30,android,H8361,E7069,B13763,youtube,,
48911,2020-11-15T21:21:00.000+05:30,android,H41526,E7280,I3231,linkedin,true,true
37537,2020-11-15T18:05:00.000+05:30,android,D83985,E8020,B16905,google,,
30285,2020-11-15T15:21:00.000+05:30,android,J56888,E8515,E0442,linkedin,,
1666,2020-11-15T00:25:00.000+05:30,android,D56209,F0509,J240,youtube,true,
25863,2020-11-15T13:33:00.000+05:30,android,E85393,F0920,H2294,youtube,true,true
957,2020-11-15T00:14:00.000+05:30,android,H88122,F1296,C1574,youtube,,true
44394,2020-11-15T20:12:00.000+05:30,android,B93223,F2218,E7822,linkedin,,
36751,2020-11-15T17:49:00.000+05:30,android,J72316,F265,H2725,youtube,,
10458,2020-11-15T07:41:00.000+05:30,android,C62746,F3352,C1833,google,,true
47708,2020-11-15T21:04:00.000+05:30,android,D8857,F35,B08962,facebook,true,true
45471,2020-11-15T20:32:00.000+05:30,android,E92146,F3521,F4546,youtube,,true
47593,2020-11-15T21:03:00.000+05:30,android,E01492,F3948,I9373,linkedin,true,true
25745,2020-11-15T13:29:00.000+05:30,android,G26267,F4107,B10374,linkedin,true,true
23411,2020-11-15T12:23:00.000+05:30,android,B031560,F4191,B01742,facebook,true,
41250,2020-11-15T19:19:00.000+05:30,android,D32945,F464,J6330,google,true,true
45044,2020-11-15T20:25:00.000+05:30,android,J95118,F4910,D5447,pinterest,,
37464,2020-11-15T18:04:00.000+05:30,android,B69107,F632,D7259,linkedin,,true
24520,2020-11-15T12:55:00.000+05:30,android,G75245,F6432,E2269,youtube,,
11016,2020-11-15T07:58:00.000+05:30,android,I46745,F7371,G1746,google,,
26702,2020-11-15T13:53:00.000+05:30,android,J29840,F7560,D1327,youtube,,
245717,2020-11-19T07:10:00.000+05:30,iphone,G75023,F8079,B00513,youtube,true,
29258,2020-11-15T14:57:00.000+05:30,android,E0842,F819,E3801,youtube,true,
44636,2020-11-15T20:17:00.000+05:30,android,I84334,F8588,B11023,youtube,true,
15532,2020-11-15T09:38:00.000+05:30,android,J13463,F9318,B0379,google,,true
41066,2020-11-15T19:16:00.000+05:30,android,E04255,F9789,H8603,google,true,
13547,2020-11-15T09:00:00.000+05:30,android,I28047,G062,H0825,facebook,true,true
2673,2020-11-15T00:42:00.000+05:30,android,D62986,G0934,H1406,youtube,,
17123,2020-11-15T10:07:00.000+05:30,android,B02033,G1147,G6988,google,,true
27335,2020-11-15T14:09:00.000+05:30,android,C25201,G117,B2598,youtube,true,true
34431,2020-11-15T16:53:00.000+05:30,android,E04258,G1230,D3753,linkedin,,
