id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source,is_add_to_cart,is_order_placed
9673,11/15/2020 7:16,android,G21869,E1481,I6136,FACEBOOK,,
563,11/15/2020 0:08,android,G21958,H8340,B11376,google,,
956,11/15/2020 0:14,android,G21958,H8340,B7268,FACEBOOK,TRUE,
33419,11/15/2020 16:29,android,G21976,E6332,B00805,GOOGLE,,
33501,11/15/2020 16:31,android,G21976,E6332,B00805,youtube,,
33370,11/15/2020 16:28,android,G21976,E6332,B1048,Youtube,TRUE,
33454,11/15/2020 16:30,android,G21976,E6332,B1048,google,TRUE,
33226,11/15/2020 16:25,android,G21976,E6332,B21586,GOOGLE,TRUE,TRUE
33293,11/15/2020 16:26,android,G21976,E6332,D2827,YOUTUBE,,
33911,11/15/2020 16:40,android,G21976,E6332,D2827,Google,,TRUE
15741,11/15/2020 9:43,android,G22003,C3079,D4482,google,TRUE,
21814,11/15/2020 11:45,android,G22122,B4325,J0193,google,,TRUE
7509,11/15/2020 5:20,android,G22355,H5680,G0291,linkedin,TRUE,TRUE
7488,11/15/2020 5:18,android,G22355,H5680,H1139,LinkedIn,TRUE,
7503,11/15/2020 5:19,android,G22355,H5680,H1139,GOOGLE,TRUE,TRUE
9447,11/15/2020 7:10,android,G22417,E565,B06668,facebook,,TRUE
34038,11/15/2020 16:43,android,G22444,D0138,B19516,LinkedIn,TRUE,
21876,11/15/2020 11:46,android,G22461,B6725,H1406,Youtube,TRUE,
34570,11/15/2020 16:57,android,G22527,I5185,B28053,Youtube,,
35568,11/15/2020 17:20,android,G22527,I5185,E6693,Youtube,,TRUE
35670,11/15/2020 17:22,android,G22527,I5185,E6693,Google,,
19940,11/15/2020 11:03,android,G22538,H6856,B20699,Youtube,,TRUE
19950,11/15/2020 11:03,android,G22538,H6856,B20699,YOUTUBE,TRUE,TRUE
19971,11/15/2020 11:04,android,G22538,H6856,B20699,facebook,TRUE,
20024,11/15/2020 11:05,android,G22538,H6856,B26012,facebook,TRUE,TRUE
19896,11/15/2020 11:02,android,G22538,H6856,H1406,FACEBOOK,,TRUE
12148,11/15/2020 8:28,android,G2269,I4773,D3633,Google,TRUE,
31819,11/15/2020 15:52,android,G22698,B5803,C8034,google,TRUE,
23050,11/15/2020 12:13,android,G227,D4321,B05222,LinkedIn,,
23040,11/15/2020 12:12,android,G227,D4321,B10453,GOOGLE,,
22530,11/15/2020 12:00,android,G227,D4321,G0796,YOUTUBE,,TRUE
19202,11/15/2020 10:47,android,G22933,J0835,B22281,Google,TRUE,
19649,11/15/2020 10:57,android,G22933,J0835,E5497,Google,TRUE,TRUE
19398,11/15/2020 10:52,android,G22933,J0835,E7489,facebook,TRUE,TRUE
20033,11/15/2020 11:05,android,G22933,J0835,E7489,facebook,TRUE,
19666,11/15/2020 10:58,android,G22933,J0835,I455,GOOGLE,,
47228,11/15/2020 20:58,android,G22953,C3088,B10662,LinkedIn,TRUE,
47166,11/15/2020 20:57,android,G22953,C3088,E4826,LinkedIn,,TRUE
6694,11/15/2020 3:54,android,G22988,I541,B05576,youtube,,TRUE
6695,11/15/2020 3:54,android,G22988,I541,B05576,YOUTUBE,TRUE,TRUE
6637,11/15/2020 3:45,android,G22988,I541,B24676,YOUTUBE,,TRUE
6680,11/15/2020 3:51,android,G22988,I541,F4627,Google,,TRUE
6656,11/15/2020 3:48,android,G22988,I541,F8940,Youtube,,
860,11/15/2020 0:12,android,G22996,F7088,B02647,YOUTUBE,TRUE,
12800,11/15/2020 8:43,android,G23056,C6630,D9095,linkedin,,TRUE
36518,11/15/2020 17:43,android,G23061,B4691,B0726,linkedin,,
28563,11/15/2020 14:42,android,G23182,I737,F2173,google,TRUE,
28618,11/15/2020 14:43,android,G23182,I737,F2173,youtube,TRUE,
29212,11/15/2020 14:56,android,G23226,J1808,B18898,facebook,TRUE,
29359,11/15/2020 15:00,android,G23226,J1808,B18898,LinkedIn,,TRUE
29384,11/15/2020 15:01,android,G23226,J1808,C763,Google,,
37680,11/15/2020 18:08,android,G23412,C7571,H1406,LinkedIn,TRUE,TRUE
38018,11/15/2020 18:13,android,G23412,C7571,H1406,google,TRUE,
15882,11/15/2020 9:45,android,G23442,G6329,B0379,Youtube,,
11190,11/15/2020 8:02,android,G23465,C7820,B09570,linkedin,TRUE,
11187,11/15/2020 8:02,android,G23465,C7820,G2251,GOOGLE,TRUE,TRUE
11173,11/15/2020 8:01,android,G23465,C7820,I1406,LinkedIn,,
11020,11/15/2020 7:58,android,G23465,C7820,I8013,facebook,,TRUE
30286,11/15/2020 15:22,android,G23507,C6491,D5963,Google,TRUE,
23659,11/15/2020 12:30,android,G23632,B7313,B0379,LinkedIn,TRUE,TRUE
23769,11/15/2020 12:32,android,G23632,B7313,B0379,facebook,,TRUE
23842,11/15/2020 12:34,android,G23632,B7313,B0379,youtube,TRUE,TRUE
23712,11/15/2020 12:31,android,G23632,B7313,B05880,linkedin,TRUE,
23643,11/15/2020 12:29,android,G23632,B7313,D0048,Youtube,,
23680,11/15/2020 12:30,android,G23632,B7313,D0048,YOUTUBE,TRUE,
23751,11/15/2020 12:32,android,G23632,B7313,D0048,youtube,,
23666,11/15/2020 12:30,android,G23632,B7313,H9225,linkedin,TRUE,TRUE
27100,11/15/2020 14:03,android,G23737,E6142,B15644,GOOGLE,,TRUE
27463,11/15/2020 14:12,android,G23737,E6142,B21673,FACEBOOK,TRUE,TRUE
27225,11/15/2020 14:06,android,G23737,E6142,D1935,GOOGLE,,
41733,11/15/2020 19:28,android,G23741,G6200,B13763,YOUTUBE,,TRUE
41799,11/15/2020 19:28,android,G23741,G6200,B13763,LinkedIn,,
46849,11/15/2020 20:53,android,G23743,I8034,E7925,YOUTUBE,TRUE,
47298,11/15/2020 20:59,android,G23743,I8034,E7925,Google,,
46579,11/15/2020 20:50,android,G23743,I8034,F4908,FACEBOOK,,TRUE
47459,11/15/2020 21:01,android,G23743,I8034,G1861,FACEBOOK,,TRUE
47536,11/15/2020 21:02,android,G23743,I8034,G1861,YOUTUBE,TRUE,TRUE
46762,11/15/2020 20:52,android,G23743,I8034,G2851,google,,
46799,11/15/2020 20:52,android,G23743,I8034,G2851,linkedin,TRUE,
46980,11/15/2020 20:55,android,G23743,I8034,G2851,YOUTUBE,TRUE,TRUE
48187,11/15/2020 21:10,android,G23743,I8034,J9270,google,TRUE,
3397,11/15/2020 0:59,android,G23774,G5247,G3307,GOOGLE,,
33665,11/15/2020 16:35,android,G238,F4931,D7894,google,TRUE,
33802,11/15/2020 16:38,android,G238,F4931,G9585,google,TRUE,TRUE
33859,11/15/2020 16:39,android,G238,F4931,J6431,google,TRUE,TRUE
14348,11/15/2020 9:15,android,G23884,D179,B08691,FACEBOOK,,TRUE
14807,11/15/2020 9:23,android,G23884,D179,B08691,LinkedIn,,
23473,11/15/2020 12:24,android,G24111,I9760,B04035,facebook,,TRUE
7340,11/15/2020 5:05,android,G24145,I552,B13481,GOOGLE,,TRUE
7315,11/15/2020 5:03,android,G24145,I552,B2854,youtube,,
7346,11/15/2020 5:06,android,G24145,I552,B2854,youtube,,TRUE
7238,11/15/2020 4:54,android,G24145,I552,E4137,linkedin,,TRUE
7293,11/15/2020 5:00,android,G24145,I552,H004,facebook,,TRUE
39180,11/15/2020 18:37,android,G24165,I14,H1304,youtube,TRUE,
13356,11/15/2020 8:56,android,G24297,B0535,H3211,facebook,,
38426,11/15/2020 18:21,android,G24302,G8640,B13763,FACEBOOK,,TRUE
1331,11/15/2020 0:20,android,G24392,I5280,B29764,linkedin,,
1274,11/15/2020 0:19,android,G24392,I5280,I860,GOOGLE,TRUE,TRUE
33510,11/15/2020 16:31,android,G24394,F2418,C7894,Youtube,,
33661,11/15/2020 16:35,android,G24394,F2418,C7894,Youtube,TRUE,
33765,11/15/2020 16:37,android,G24394,F2418,C7894,LinkedIn,TRUE,TRUE
33528,11/15/2020 16:32,android,G24394,F2418,I5997,google,TRUE,TRUE
33438,11/15/2020 16:30,android,G24394,F2418,J240,Google,,TRUE
33653,11/15/2020 16:34,android,G24394,F2418,J240,Google,,TRUE
34239,11/15/2020 16:48,android,G2445,C7688,B04035,google,,
34343,11/15/2020 16:51,android,G24489,D4064,E0001,google,,TRUE
414,11/15/2020 0:05,android,G24540,F9792,D0354,linkedin,TRUE,
525,11/15/2020 0:07,android,G24540,F9792,D2957,YOUTUBE,TRUE,
122,11/15/2020 0:01,android,G24540,F9792,J554,FACEBOOK,,
9597,11/15/2020 7:14,android,G24657,I6658,B15805,linkedin,,TRUE
9424,11/15/2020 7:09,android,G24657,I6658,D2862,LinkedIn,,TRUE
9882,11/15/2020 7:22,android,G24657,I6658,G7440,LinkedIn,TRUE,
9892,11/15/2020 7:22,android,G24657,I6658,H4347,FACEBOOK,TRUE,TRUE
9613,11/15/2020 7:15,android,G24657,I6658,I6338,linkedin,,TRUE
14295,11/15/2020 9:14,android,G24684,G8671,B1986,Google,TRUE,TRUE
14047,11/15/2020 9:09,android,G24684,G8671,B25409,YOUTUBE,TRUE,
13320,11/15/2020 8:55,android,G24684,G8671,D065,YOUTUBE,,TRUE
13133,11/15/2020 8:51,android,G24684,G8671,E2730,FACEBOOK,,
13135,11/15/2020 8:51,android,G24684,G8671,E2730,google,,
13192,11/15/2020 8:52,android,G24684,G8671,E2730,GOOGLE,,
13206,11/15/2020 8:52,android,G24684,G8671,E2730,linkedin,,TRUE
13228,11/15/2020 8:53,android,G24684,G8671,E2730,facebook,TRUE,
13439,11/15/2020 8:58,android,G24684,G8671,I6855,Youtube,TRUE,
12763,11/15/2020 8:43,android,G24684,G8671,J1653,Google,,TRUE
42606,11/15/2020 19:40,android,G24858,I3807,B23325,google,TRUE,
9181,11/15/2020 7:00,android,G25016,G4346,B24676,Google,,TRUE
9278,11/15/2020 7:04,android,G25016,G4346,B24676,google,,
9729,11/15/2020 7:18,android,G25016,G4346,B24676,LinkedIn,,TRUE
8544,11/15/2020 6:33,android,G25016,G4346,D9095,facebook,,TRUE
9168,11/15/2020 7:00,android,G25016,G4346,D9095,LinkedIn,,
9468,11/15/2020 7:10,android,G25016,G4346,D9095,FACEBOOK,TRUE,TRUE
9581,11/15/2020 7:14,android,G25016,G4346,D9095,Youtube,,TRUE
9794,11/15/2020 7:20,android,G25016,G4346,D9095,Youtube,TRUE,TRUE
9845,11/15/2020 7:21,android,G25016,G4346,F8320,YOUTUBE,,TRUE
4245,11/15/2020 1:21,android,G25048,H1965,B05923,YOUTUBE,TRUE,
4182,11/15/2020 1:19,android,G25048,H1965,C569,GOOGLE,TRUE,
4201,11/15/2020 1:20,android,G25048,H1965,G4686,Youtube,TRUE,
1809,11/15/2020 0:27,android,G251,B3419,B17710,GOOGLE,,
3390,11/15/2020 0:59,android,G251,B3419,B30574,LinkedIn,TRUE,
1516,11/15/2020 0:23,android,G251,B3419,D0354,GOOGLE,,
1690,11/15/2020 0:25,android,G251,B3419,D0354,facebook,,TRUE
2002,11/15/2020 0:30,android,G251,B3419,D0354,Youtube,TRUE,TRUE
2137,11/15/2020 0:32,android,G251,B3419,E5394,google,,
2326,11/15/2020 0:35,android,G2510,B5473,G3307,LinkedIn,,
23932,11/15/2020 12:37,android,G25141,D8499,B27860,GOOGLE,,
23876,11/15/2020 12:36,android,G25141,D8499,B8152,GOOGLE,TRUE,TRUE
23556,11/15/2020 12:27,android,G25141,D8499,B9360,youtube,TRUE,TRUE
23761,11/15/2020 12:32,android,G25141,D8499,C0038,Google,,TRUE
23608,11/15/2020 12:28,android,G25141,D8499,C6221,LinkedIn,TRUE,
23606,11/15/2020 12:28,android,G25141,D8499,E7452,YOUTUBE,,
23591,11/15/2020 12:28,android,G25141,D8499,E9441,linkedin,,TRUE
23959,11/15/2020 12:38,android,G25141,D8499,F2110,facebook,,
23307,11/15/2020 12:20,android,G25141,D8499,I8807,LinkedIn,TRUE,TRUE
23616,11/15/2020 12:28,android,G25141,D8499,J9346,GOOGLE,TRUE,TRUE
10811,11/15/2020 7:53,android,G25150,F2820,B08106,Google,,TRUE
10715,11/15/2020 7:50,android,G25150,F2820,H6156,Youtube,TRUE,TRUE
10948,11/15/2020 7:56,android,G25150,F2820,H6156,Youtube,,TRUE
49973,11/15/2020 21:39,android,G25186,F988,E0212,LinkedIn,TRUE,
49971,11/15/2020 21:39,android,G25186,F988,F3045,Google,TRUE,
5249,11/15/2020 2:00,android,G25247,G7709,C469,LinkedIn,,TRUE
5159,11/15/2020 1:56,android,G25247,G7709,E8662,Google,TRUE,
6268,11/15/2020 3:11,android,G25309,E0649,B6200,youtube,TRUE,
6320,11/15/2020 3:14,android,G25309,E0649,B6200,linkedin,TRUE,
6414,11/15/2020 3:21,android,G25309,E0649,B6200,GOOGLE,,
6231,11/15/2020 3:08,android,G25309,E0649,J1870,GOOGLE,TRUE,
6252,11/15/2020 3:10,android,G25309,E0649,J1870,YOUTUBE,,TRUE
19122,11/15/2020 10:45,android,G25416,E6853,C2105,linkedin,,TRUE
19167,11/15/2020 10:46,android,G25416,E6853,C8621,linkedin,,TRUE
9945,11/15/2020 7:24,android,G25553,E5742,G1568,Google,TRUE,
9975,11/15/2020 7:25,android,G25553,E5742,G1568,facebook,TRUE,TRUE
10036,11/15/2020 7:26,android,G25553,E5742,I6255,Google,TRUE,TRUE
35413,11/15/2020 17:16,android,G25593,G6654,H292,linkedin,TRUE,
35436,11/15/2020 17:17,android,G25593,G6654,H292,linkedin,,TRUE
35693,11/15/2020 17:23,android,G25593,G6654,H292,linkedin,,
35743,11/15/2020 17:24,android,G25593,G6654,H292,LinkedIn,,TRUE
35908,11/15/2020 17:28,android,G25593,G6654,H292,youtube,TRUE,TRUE
35935,11/15/2020 17:29,android,G25593,G6654,H292,LinkedIn,TRUE,TRUE
35969,11/15/2020 17:30,android,G25593,G6654,H292,linkedin,,TRUE
36044,11/15/2020 17:31,android,G25593,G6654,H292,FACEBOOK,,
36083,11/15/2020 17:32,android,G25593,G6654,H292,Google,TRUE,
36114,11/15/2020 17:33,android,G25593,G6654,H292,Google,,TRUE
36322,11/15/2020 17:38,android,G25593,G6654,H292,facebook,,
36354,11/15/2020 17:39,android,G25593,G6654,H292,GOOGLE,,TRUE
36394,11/15/2020 17:40,android,G25593,G6654,H292,youtube,,
36431,11/15/2020 17:41,android,G25593,G6654,H292,Google,,
36483,11/15/2020 17:42,android,G25593,G6654,H292,google,,
36484,11/15/2020 17:43,android,G25593,G6654,H292,LinkedIn,TRUE,
36554,11/15/2020 17:44,android,G25593,G6654,H292,linkedin,TRUE,TRUE
36610,11/15/2020 17:45,android,G25593,G6654,H292,Google,TRUE,TRUE
36871,11/15/2020 17:52,android,G25593,G6654,H292,GOOGLE,TRUE,
37538,11/15/2020 18:05,android,G25593,G6654,H292,facebook,,TRUE
37667,11/15/2020 18:07,android,G25593,G6654,H292,YOUTUBE,TRUE,
37740,11/15/2020 18:08,android,G25593,G6654,H292,youtube,,TRUE
37776,11/15/2020 18:09,android,G25593,G6654,H292,GOOGLE,TRUE,TRUE
37877,11/15/2020 18:10,android,G25593,G6654,H292,YOUTUBE,TRUE,
37973,11/15/2020 18:12,android,G25593,G6654,H292,LinkedIn,,TRUE
38055,11/15/2020 18:13,android,G25593,G6654,H292,Youtube,TRUE,
38075,11/15/2020 18:14,android,G25593,G6654,H292,YOUTUBE,TRUE,
38170,11/15/2020 18:16,android,G25593,G6654,H292,Youtube,,TRUE
38211,11/15/2020 18:17,android,G25593,G6654,H292,facebook,TRUE,TRUE
38693,11/15/2020 18:26,android,G25593,G6654,H292,LinkedIn,TRUE,
38985,11/15/2020 18:32,android,G25593,G6654,H292,GOOGLE,TRUE,
39076,11/15/2020 18:35,android,G25593,G6654,H292,YOUTUBE,TRUE,
39145,11/15/2020 18:36,android,G25593,G6654,H292,GOOGLE,TRUE,
39183,11/15/2020 18:37,android,G25593,G6654,H292,youtube,,
39415,11/15/2020 18:41,android,G25593,G6654,H292,GOOGLE,,
39486,11/15/2020 18:43,android,G25593,G6654,H292,LinkedIn,,
39521,11/15/2020 18:44,android,G25593,G6654,H292,Google,,
39656,11/15/2020 18:46,android,G25593,G6654,H292,LinkedIn,,TRUE
39682,11/15/2020 18:47,android,G25593,G6654,H292,Youtube,TRUE,
39732,11/15/2020 18:48,android,G25593,G6654,H292,Youtube,TRUE,
39931,11/15/2020 18:53,android,G25593,G6654,H292,youtube,TRUE,TRUE
24164,11/15/2020 12:45,android,G25632,C1927,E035,Youtube,TRUE,TRUE
49548,11/15/2020 21:32,android,G25668,B4642,B10479,Youtube,TRUE,
46563,11/15/2020 20:50,android,G25668,B4642,B5240,LinkedIn,,
46814,11/15/2020 20:53,android,G25668,B4642,B5240,LinkedIn,,
46841,11/15/2020 20:53,android,G25668,B4642,B5240,YOUTUBE,TRUE,TRUE
47016,11/15/2020 20:55,android,G25668,B4642,B5240,Google,TRUE,
47056,11/15/2020 20:56,android,G25668,B4642,B5240,linkedin,TRUE,TRUE
46806,11/15/2020 20:53,android,G25668,B4642,D4394,Google,TRUE,
49127,11/15/2020 21:24,android,G25668,B4642,E4933,FACEBOOK,TRUE,TRUE
46701,11/15/2020 20:51,android,G25668,B4642,G9038,Google,,TRUE
46843,11/15/2020 20:53,android,G25668,B4642,G9038,linkedin,,
46451,11/15/2020 20:48,android,G25668,B4642,H1406,LinkedIn,,TRUE
48475,11/15/2020 21:15,android,G25668,B4642,H6664,google,,TRUE
16223,11/15/2020 9:51,android,G25771,H1771,B18262,facebook,,TRUE
17647,11/15/2020 10:16,android,G25920,I8983,B0379,linkedin,,
43269,11/15/2020 19:51,android,G25941,F7175,B06866,FACEBOOK,,TRUE
35740,11/15/2020 17:24,android,G25949,C7943,B17762,GOOGLE,TRUE,TRUE
35766,11/15/2020 17:25,android,G25949,C7943,B20843,FACEBOOK,TRUE,
35820,11/15/2020 17:26,android,G25949,C7943,B20843,LinkedIn,TRUE,TRUE
35721,11/15/2020 17:24,android,G25949,C7943,B29870,Youtube,TRUE,TRUE
3551,11/15/2020 1:03,android,G26011,D175,B5301,linkedin,,
3556,11/15/2020 1:03,android,G26011,D175,B5301,google,TRUE,
3518,11/15/2020 1:02,android,G26011,D175,C6384,FACEBOOK,TRUE,TRUE
3650,11/15/2020 1:05,android,G26011,D175,F8699,FACEBOOK,,TRUE
3654,11/15/2020 1:05,android,G26011,D175,F8699,FACEBOOK,,
13398,11/15/2020 8:57,android,G2613,C8327,B07261,google,TRUE,
13253,11/15/2020 8:53,android,G2613,C8327,D6597,linkedin,,TRUE
13282,11/15/2020 8:54,android,G2613,C8327,D6597,YOUTUBE,TRUE,TRUE
13285,11/15/2020 8:54,android,G2613,C8327,D6597,linkedin,TRUE,TRUE
13411,11/15/2020 8:57,android,G2613,C8327,D6597,YOUTUBE,TRUE,TRUE
33173,11/15/2020 16:24,android,G26144,J0974,B17986,google,,
33288,11/15/2020 16:26,android,G26144,J0974,C6384,YOUTUBE,,TRUE
33341,11/15/2020 16:27,android,G26144,J0974,D9840,linkedin,TRUE,TRUE
33163,11/15/2020 16:23,android,G26144,J0974,E2989,Youtube,,TRUE
24301,11/15/2020 12:48,android,G26157,G0495,B11899,facebook,TRUE,
24229,11/15/2020 12:47,android,G26157,G0495,E3978,FACEBOOK,,TRUE
41083,11/15/2020 19:16,android,G26199,D4484,B13763,linkedin,TRUE,TRUE
34404,11/15/2020 16:53,android,G26229,I6056,H8603,Google,TRUE,
17987,11/15/2020 10:22,android,G26248,E4669,B1685,youtube,TRUE,TRUE
17778,11/15/2020 10:18,android,G26248,E4669,H4902,linkedin,,TRUE
18127,11/15/2020 10:24,android,G26248,E4669,J3947,linkedin,TRUE,TRUE
18231,11/15/2020 10:27,android,G26248,E4669,J3947,FACEBOOK,,TRUE
25745,11/15/2020 13:29,android,G26267,F4107,B10374,linkedin,TRUE,TRUE
25769,11/15/2020 13:30,android,G26267,F4107,F3095,youtube,,TRUE
26000,11/15/2020 13:36,android,G26267,F4107,F3095,Google,TRUE,
13347,11/15/2020 8:55,android,G2635,H426,B13763,Google,TRUE,TRUE
39192,11/15/2020 18:37,android,G26493,B893,B0379,Google,TRUE,
18577,11/15/2020 10:33,android,G26505,H2047,H2294,LinkedIn,,
18653,11/15/2020 10:35,android,G26505,H2047,H2294,GOOGLE,,TRUE
18749,11/15/2020 10:37,android,G26505,H2047,H2294,LinkedIn,TRUE,TRUE
27968,11/15/2020 14:26,android,G26666,G3872,B10374,facebook,TRUE,TRUE
39594,11/15/2020 18:45,android,G26674,G8857,B13763,facebook,,TRUE
12406,11/15/2020 8:34,android,G26676,B279,H6440,GOOGLE,,TRUE
45364,11/15/2020 20:31,android,G26706,I9285,B08106,Google,TRUE,TRUE
44950,11/15/2020 20:23,android,G26719,I2794,H213,FACEBOOK,,
2814,11/15/2020 0:45,android,G26732,B6873,I3050,GOOGLE,TRUE,
26233,11/15/2020 13:42,android,G26760,I4290,B03394,google,,
9490,11/15/2020 7:11,android,G26763,F2794,G4683,Google,,TRUE
32369,11/15/2020 16:03,android,G26800,F7788,B18262,Youtube,TRUE,
32764,11/15/2020 16:12,android,G26800,F7788,C0449,YOUTUBE,,TRUE
32763,11/15/2020 16:12,android,G26800,F7788,C5346,YOUTUBE,TRUE,
32762,11/15/2020 16:12,android,G26800,F7788,E1656,Youtube,,TRUE
32341,11/15/2020 16:02,android,G26800,F7788,F2723,Youtube,TRUE,
38875,11/15/2020 18:30,android,G26809,H1862,B13763,google,TRUE,
13185,11/15/2020 8:52,android,G26881,E4296,G9585,LinkedIn,TRUE,
49044,11/15/2020 21:23,android,G27028,D0429,B6891,youtube,,
49140,11/15/2020 21:25,android,G27028,D0429,I3993,LinkedIn,,
31424,11/15/2020 15:44,android,G27103,I2757,B03311,LinkedIn,TRUE,TRUE
31152,11/15/2020 15:39,android,G27103,I2757,B25926,Youtube,,
31141,11/15/2020 15:39,android,G27103,I2757,H0625,linkedin,TRUE,
31248,11/15/2020 15:41,android,G27103,I2757,I2236,google,TRUE,
31011,11/15/2020 15:37,android,G27185,B2142,D1493,GOOGLE,,TRUE
24926,11/15/2020 13:06,android,G27254,C1176,C734,LinkedIn,,
45276,11/15/2020 20:29,android,G27260,J134,B30934,linkedin,,
27049,11/15/2020 14:01,android,G27261,C3470,B01121,LinkedIn,,TRUE
27301,11/15/2020 14:08,android,G27261,C3470,B01580,FACEBOOK,,TRUE
27304,11/15/2020 14:08,android,G27261,C3470,D1327,Google,,
27311,11/15/2020 14:08,android,G27261,C3470,E2173,FACEBOOK,TRUE,
27080,11/15/2020 14:02,android,G27261,C3470,G4241,google,TRUE,
26883,11/15/2020 13:58,android,G27261,C3470,H4618,youtube,TRUE,TRUE
26948,11/15/2020 13:59,android,G27261,C3470,H4618,Google,TRUE,TRUE
23999,11/15/2020 12:39,android,G27294,C9722,E4465,Google,TRUE,TRUE
26865,11/15/2020 13:57,android,G27414,E9057,E337,linkedin,,
17984,11/15/2020 10:22,android,G27474,C7544,B02942,Google,TRUE,
18000,11/15/2020 10:22,android,G27474,C7544,B02942,Youtube,TRUE,TRUE
18048,11/15/2020 10:23,android,G27474,C7544,B02942,youtube,,
17964,11/15/2020 10:21,android,G27474,C7544,B16739,YOUTUBE,TRUE,TRUE
18022,11/15/2020 10:22,android,G27474,C7544,B16739,Google,,
18061,11/15/2020 10:23,android,G27474,C7544,B16739,YOUTUBE,TRUE,
17911,11/15/2020 10:20,android,G27474,C7544,B3774,linkedin,,TRUE
17714,11/15/2020 10:17,android,G27474,C7544,D2155,linkedin,TRUE,
18383,11/15/2020 10:29,android,G27474,C7544,D2155,GOOGLE,TRUE,
18147,11/15/2020 10:25,android,G27474,C7544,D2459,YOUTUBE,TRUE,
18192,11/15/2020 10:26,android,G27474,C7544,D2459,Google,,
17642,11/15/2020 10:16,android,G27474,C7544,F7819,google,,TRUE
15452,11/15/2020 9:37,android,G27483,E57,H9225,LinkedIn,,
32386,11/15/2020 16:03,android,G27485,D824,C9726,GOOGLE,,
32351,11/15/2020 16:03,android,G27485,D824,H0965,FACEBOOK,,
32304,11/15/2020 16:02,android,G27485,D824,H2955,youtube,TRUE,
44944,11/15/2020 20:23,android,G27582,I3055,B13763,Google,,
22645,11/15/2020 12:03,android,G27591,E699,E4686,facebook,TRUE,
11829,11/15/2020 8:19,android,G27603,G7367,J0475,FACEBOOK,,
5741,11/15/2020 2:29,android,G2771,C0933,B554,Google,,TRUE
5895,11/15/2020 2:38,android,G2771,C0933,B554,Google,TRUE,
5916,11/15/2020 2:39,android,G2771,C0933,D5722,Google,,TRUE
5936,11/15/2020 2:40,android,G2771,C0933,D5722,google,TRUE,TRUE
5735,11/15/2020 2:29,android,G2771,C0933,H7960,YOUTUBE,TRUE,TRUE
26930,11/15/2020 13:58,android,G27712,E014,E035,GOOGLE,,
6713,11/15/2020 3:56,android,G27876,F7218,B05006,YOUTUBE,,TRUE
6718,11/15/2020 3:57,android,G27876,F7218,B10479,linkedin,,TRUE
6720,11/15/2020 3:57,android,G27876,F7218,B13131,Google,TRUE,TRUE
6734,11/15/2020 3:58,android,G27876,F7218,E7411,google,TRUE,TRUE
6740,11/15/2020 3:58,android,G27876,F7218,G4686,google,,
6750,11/15/2020 3:59,android,G27876,F7218,H8332,linkedin,TRUE,
47526,11/15/2020 21:02,android,G27890,C3943,E9725,linkedin,,TRUE
47376,11/15/2020 21:00,android,G27890,C3943,J1322,youtube,TRUE,TRUE
13976,11/15/2020 9:08,android,G28123,D5031,E25,YOUTUBE,TRUE,
41421,11/15/2020 19:22,android,G2826,G659,B06512,linkedin,TRUE,TRUE
40954,11/15/2020 19:14,android,G2826,G659,B13763,youtube,TRUE,
41168,11/15/2020 19:18,android,G2826,G659,B20699,Youtube,TRUE,TRUE
41460,11/15/2020 19:23,android,G2826,G659,C5566,Google,,TRUE
41658,11/15/2020 19:26,android,G2826,G659,D5657,Google,,
41532,11/15/2020 19:24,android,G2826,G659,E920,youtube,,
41246,11/15/2020 19:19,android,G2826,G659,G0773,youtube,TRUE,TRUE
41071,11/15/2020 19:16,android,G2826,G659,H1406,FACEBOOK,,TRUE
41174,11/15/2020 19:18,android,G2826,G659,H1574,youtube,,TRUE
48264,11/15/2020 21:11,android,G28377,B7644,B13763,LinkedIn,,TRUE
42333,11/15/2020 19:37,android,G28393,J339,B13763,FACEBOOK,TRUE,TRUE
47849,11/15/2020 21:06,android,G28497,F226,B04487,YOUTUBE,TRUE,TRUE
47916,11/15/2020 21:07,android,G28497,F226,B04487,google,,
47994,11/15/2020 21:08,android,G28497,F226,B04487,youtube,,
48027,11/15/2020 21:08,android,G28497,F226,B06469,Youtube,TRUE,
47552,11/15/2020 21:02,android,G28497,F226,B12256,google,,
48088,11/15/2020 21:09,android,G28497,F226,B16090,LinkedIn,,TRUE
47953,11/15/2020 21:07,android,G28497,F226,D5650,FACEBOOK,,TRUE
48211,11/15/2020 21:11,android,G28497,F226,D5650,LinkedIn,,
48342,11/15/2020 21:12,android,G28497,F226,D5650,youtube,TRUE,
47861,11/15/2020 21:06,android,G28497,F226,E0943,Google,TRUE,TRUE
47958,11/15/2020 21:07,android,G28497,F226,E0943,Youtube,TRUE,TRUE
48508,11/15/2020 21:15,android,G28497,F226,F2236,GOOGLE,TRUE,TRUE
48681,11/15/2020 21:17,android,G28497,F226,F2236,LinkedIn,TRUE,TRUE
48803,11/15/2020 21:19,android,G28497,F226,F6393,GOOGLE,TRUE,
48366,11/15/2020 21:13,android,G28497,F226,G6266,GOOGLE,,TRUE
48460,11/15/2020 21:14,android,G28497,F226,G6266,YOUTUBE,TRUE,TRUE
47610,11/15/2020 21:03,android,G28497,F226,H292,GOOGLE,,TRUE
42285,11/15/2020 19:36,android,G28592,G7653,C5595,Google,,TRUE
